stop_id,stop_name,aliases,lat,lng,zone,district,ward,is_major_stop,landmark,has_shelter,has_ticket_counter,is_interchange,wheelchair_access,audio_support,status,unverified_fields,created_at,updated_at,geo_out_of_bounds
S0119,Thankot Checkpost,,27.689002,85.227229,Chandragiri,KATHMANDU,10,False,Thankot Checkpost Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0120,Gothatar,,27.703133,85.369443,Kathmandu,KATHMANDU,30,False,Gothatar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0121,Banepa Tindobato,,27.631218,85.51877,Banepa,KAVREPALANCHOK,4,False,Banepa Tindobato Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0123,Naxal Bhagwati,,27.714439,85.32941,Kathmandu,KATHMANDU,31,False,Naxal Bhagwati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0124,Teaching Hospital stop,,27.735052,85.331411,Kathmandu,KATHMANDU,16,True,Teaching Hospital stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0125,Attarkhel,,27.734521,85.382529,Gokarneshwor,KATHMANDU,15,False,Attarkhel Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0126,Maitidevi Temple stop,,27.708169,85.335069,Kathmandu,KATHMANDU,8,False,Maitidevi Temple stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0127,Shantinagar Stop,,27.687005,85.341368,Kathmandu,KATHMANDU,14,True,Shantinagar Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0129,Bungmati,,27.631159,85.305748,Lalitpur,LALITPUR,23,False,Bungmati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0130,Kalanki,,27.69413977709173,85.28475153660465,Kathmandu,KATHMANDU,28,True,Kalanki Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0133,Saughal,,27.670479,85.327219,Lalitpur,LALITPUR,30,False,Saughal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0134,Gopi Krishna Stop,,27.720629,85.346099,Kathmandu,KATHMANDU,8,True,Gopi Krishna Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0135,Jorpati,,27.721738,85.372653,Kathmandu,KATHMANDU,21,True,Jorpati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0136,Banepa,,27.630047,85.523985,Banepa,KAVREPALANCHOK,16,False,Banepa Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0137,Ghantaghar (घण्टाघर) stop,,27.707543,85.316659,Kathmandu,KATHMANDU,13,True,Ghantaghar (घण्टाघर) stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0138,Khumaltar Stop,,27.65422377428687,85.32869804815101,Lalitpur,LALITPUR,18,False,Khumaltar Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0139,Sinamangal/Ring Road Stop सिनामंगल,,27.695244,85.355023,Kathmandu,KATHMANDU,15,True,Sinamangal/Ring Road Stop सिनामंगल Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0140,Gokarna Bus Stop,,27.740306,85.39072,Gokarneshwor,KATHMANDU,21,False,Gokarna Bus Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0141,Tyogal,,27.668631,85.329848,Lalitpur,LALITPUR,24,False,Tyogal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0142,UN Stop,,27.678104,85.316327,Lalitpur,LALITPUR,26,True,UN Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0143,Budhanilkantha School Blue Micro Stand,,27.778969,85.358998,Budhanilakantha,KATHMANDU,25,False,Budhanilkantha School Blue Micro Stand Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0144,Shivapuri Park Stop,,27.791067,85.37041,Budhanilakantha,KATHMANDU,28,False,Shivapuri Park Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0145,Chyamasingh,,27.673427,85.438368,Bhaktapur,BHAKTAPUR,28,False,Chyamasingh Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0146,Sakhu Stop,,27.727684,85.461668,Shankharapur,KATHMANDU,28,False,Sakhu Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0147,Radhe Radhe,,27.67464,85.39771,Madhyapur Thimi,BHAKTAPUR,13,True,Radhe Radhe Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0148,Sinamangal,,27.698432,85.348521,Kathmandu,KATHMANDU,9,False,Sinamangal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0149,Lazimpat stop,,27.718143,85.317131,Kathmandu,KATHMANDU,29,True,Lazimpat stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0152,Jamal,,27.709495,85.314664,Kathmandu,KATHMANDU,13,True,Jamal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0154,Mangalbazar,,27.672641,85.32499,Lalitpur,LALITPUR,1,False,Mangalbazar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0155,Patan Hospital,,27.668489,85.321642,Lalitpur,LALITPUR,25,False,Patan Hospital Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0156,Pepsi Cola Chowk,,27.689143,85.360363,Kathmandu,KATHMANDU,7,False,Pepsi Cola Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0158,Bansbari stop,,27.745758,85.342373,Kathmandu,KATHMANDU,24,True,Bansbari stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0159,Jadibuti,,27.67531,85.352805,Kathmandu,KATHMANDU,1,True,Jadibuti Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0160,Bansdol,,27.632201,85.494012,Banepa,KAVREPALANCHOK,12,False,Bansdol Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0162,Thulo Bharang Stop,,27.719748,85.287051,Nagarjun,KATHMANDU,8,False,Thulo Bharang Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0165,Mahakali Stop,,27.675964,85.431831,Bhaktapur,BHAKTAPUR,11,False,Mahakali Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0166,Kantipath,,27.709049,85.314615,Kathmandu,KATHMANDU,19,True,Kantipath Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0167,ShivaDarshan Hall Stop,,27.692336,85.336217,Kathmandu,KATHMANDU,17,True,ShivaDarshan Hall Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0168,Jwagal,,27.685593,85.318106,Lalitpur,LALITPUR,8,True,Jwagal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0169,Gongabu Chowk,,27.734978,85.314447,Tokha,KATHMANDU,3,True,Gongabu Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0171,Bir Hospital,,27.705723,85.314074,Kathmandu,KATHMANDU,1,True,Bir Hospital Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0172,Hyatt Regency,,27.719359,85.354114,Kathmandu,KATHMANDU,27,True,Hyatt Regency Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0173,Dakshinkali,,27.613062,85.264669,Dakshinkali,KATHMANDU,5,False,Dakshinkali Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0174,Naya Bus Park,,27.735317,85.305812,Kathmandu,KATHMANDU,10,False,Naya Bus Park Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0176,Budhanilkantha Stop,,27.776743,85.36214,Budhanilakantha,KATHMANDU,26,True,Budhanilkantha Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0177,Balaju Chowk Bus Stop,,27.727033,85.304605,Kathmandu,KATHMANDU,9,True,Balaju Chowk Bus Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0178,Adarsha,,27.666463,85.433093,Bhaktapur,BHAKTAPUR,28,False,Adarsha Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0179,Khokana,,27.640065,85.304953,Lalitpur,LALITPUR,7,False,Khokana Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0180,Sangam Chowk Stop,,27.693196,85.340502,Kathmandu,KATHMANDU,9,False,Sangam Chowk Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0182,B & B Hospital/KCM Stop,,27.664135,85.330178,Lalitpur,LALITPUR,8,False,B & B Hospital/KCM Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0183,Dhulikhel Stop,,27.618445,85.554036,Dhulikhel,KAVREPALANCHOK,12,False,Dhulikhel Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,True
S0187,Samakhusi Stop,,27.734896,85.312185,Tokha,KATHMANDU,1,True,Samakhusi Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0188,Gairidhara,,27.717774,85.327892,Kathmandu,KATHMANDU,16,False,Gairidhara Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0189,Sanepa height,,27.674478,85.30202,Lalitpur,LALITPUR,23,False,Sanepa height Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0190,Jagati,,27.666463,85.436463,Bhaktapur,BHAKTAPUR,23,False,Jagati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0194,Batuk Bhairav,,27.664573,85.323998,Lalitpur,LALITPUR,24,True,Batuk Bhairav Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0195,Chabahil चाबाहील,,27.717117,85.346641,Kathmandu,KATHMANDU,5,True,Chabahil चाबाहील Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0196,Anamnagar Stop,,27.699488,85.3286,Kathmandu,KATHMANDU,3,True,Anamnagar Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0197,Police Headquarter Stop,,27.718263,85.330762,Kathmandu,KATHMANDU,12,False,Police Headquarter Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0198,Purano Bus Park,,27.703653,85.316359,Kathmandu,KATHMANDU,8,True,Purano Bus Park Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0200,Lamatar,,27.628007,85.395369,Mahalaxmi,LALITPUR,22,False,Lamatar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0202,Srijananagar,,27.672644,85.405301,Suryabinayak,BHAKTAPUR,3,True,Srijananagar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0203,Tinkune Subidhanagar,,27.686008,85.34559,Kathmandu,KATHMANDU,1,True,Tinkune Subidhanagar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0204,Gaushala Chowk Stop,,27.707725,85.343299,Kathmandu,KATHMANDU,3,True,Gaushala Chowk Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0205,Ratna Rajya Stop,,27.695667,85.33762,Kathmandu,KATHMANDU,5,False,Ratna Rajya Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0207,ASCOL Stop,,27.717307,85.31476,Kathmandu,KATHMANDU,14,False,ASCOL Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0208,Panauti,,27.587136,85.513334,Panauti,KAVREPALANCHOK,3,False,Panauti Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0209,Singha Durbar East Stop,,27.696608,85.32815,Kathmandu,KATHMANDU,1,True,Singha Durbar East Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0210,Ciy Center Stop,,27.709819,85.326984,Kathmandu,KATHMANDU,5,False,Ciy Center Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0211,Swayambhu Parikarma,,27.713081,85.283164,Kathmandu,KATHMANDU,26,False,Swayambhu Parikarma Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0212,Banasthali,,27.72483,85.297605,Kathmandu,KATHMANDU,23,False,Banasthali Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0214,Ekantakuna,,27.666615606916864,85.30811905860901,Lalitpur,LALITPUR,31,True,Ekantakuna Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0216,Thecho,,27.6153,85.319176,Godawari,LALITPUR,7,False,Thecho Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0217,Sukedhara Stop,,27.724877,85.344817,Kathmandu,KATHMANDU,27,True,Sukedhara Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0219,Lagankhel,,27.667036,85.322635,Lalitpur,LALITPUR,15,True,Lagankhel Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0220,Balkumari Bridge Stop,,27.672825,85.341657,Lalitpur,LALITPUR,15,True,Balkumari Bridge Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0221,Naya Bazar,,27.677149,85.28139,Kirtipur,KATHMANDU,26,False,Naya Bazar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0222,Old Baneshwor,,27.70152,85.340204,Kathmandu,KATHMANDU,10,True,Old Baneshwor Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0223,Lalitpur Industrial Estate,,27.661481,85.323858,Lalitpur,LALITPUR,28,True,Lalitpur Industrial Estate Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0224,Changu Narayan,,27.716321,85.43078,Changunarayan,BHAKTAPUR,13,False,Changu Narayan Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0225,Kumari Club,,27.682663,85.298599,Kathmandu,KATHMANDU,19,True,Kumari Club Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0226,Gahabahal,,27.674297,85.321046,Lalitpur,LALITPUR,31,False,Gahabahal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0227,Mahapal,,27.67355,85.32389,Lalitpur,LALITPUR,32,False,Mahapal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0228,Dhungedhara,,27.72341,85.294675,Nagarjun,KATHMANDU,7,False,Dhungedhara Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0230,Balkhu,,27.684283,85.297412,Kathmandu,KATHMANDU,17,True,Balkhu Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0231,Golfutar stop,,27.75144,85.345969,Budhanilakantha,KATHMANDU,20,True,Golfutar stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0233,Balkhu Stop,,27.684934,85.29797,Kathmandu,KATHMANDU,29,True,Balkhu Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0234,Pulchowk,,27.67701,85.316203,Lalitpur,LALITPUR,32,True,Pulchowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0236,"NAC (Nepal Airlines Corporation, Kantipath)",,27.703019,85.31365,Kathmandu,KATHMANDU,30,True,"NAC (Nepal Airlines Corporation, Kantipath) Chowk / Junction",False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0237,Harihar Bhawan,,27.680953,85.317437,Lalitpur,LALITPUR,5,True,Harihar Bhawan Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0238,Gangalal Hospital (Shahid Gangalal National Heart Centre),,27.746604,85.34339,Kathmandu,KATHMANDU,23,False,Gangalal Hospital (Shahid Gangalal National Heart Centre) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0239,Godawari,,27.597,85.3798,Godawari,LALITPUR,7,False,Godawari Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0240,Tribhuvan International Airport,,27.6966,85.3591,Kathmandu,KATHMANDU,13,False,Tribhuvan International Airport Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0241,"President's Residence (Sheetal Niwas, Maharajgunj)",,27.71716,85.31648,Kathmandu,KATHMANDU,15,False,"President's Residence (Sheetal Niwas, Maharajgunj) Chowk / Junction",False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0242,Bungamati,,27.629403,85.306262,Lalitpur,LALITPUR,11,False,Bungamati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0243,Lele,,27.568358,85.340831,Godawari,LALITPUR,29,False,Lele Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
